st	alpha	fips	icpsr	year	hou_chamber	sen_chamber	hou_dem	hou_rep	hou_majority	hou_minority	hou_dem_mean	hou_rep_mean	sen_dem	sen_rep	sen_majority	sen_minority	sen_dem_mean	sen_rep_mean	h_diffs	s_diffs	h_distance	s_distance	h_dem_sd	s_dem_sd	h_rep_sd	s_rep_sd	h_chamber_sd	s_chamber_sd	hou_dem_error	hou_chamber_error	hou_rep_error	hou_majority_error	sen_dem_error	sen_chamber_error	sen_rep_error	sen_majority_error
"AR"	4	5	42	2007	0.132	0.051	0.06	0.832	0.06	0.832	0.06067527051267714	0.8551412650070147	0.011	0.534	0.011	0.534	-0.05794913264356722	0.5399780532241069	0.772	0.523	0.48384134651992294	0.40119134443056903	0.2756959517962454	0.23856861434154558	0.25583649397548186	0.3132999852100989	0.4384317854312356	0.3586444197983501	0.017	0.017	0.033	0.017	0.029	0.025	0.051	0.029
"AR"	4	5	42	2008	0.132	0.051	0.06	0.832	0.06	0.832	0.06067527051267714	0.8551412650070147	0.011	0.534	0.011	0.534	-0.05794913264356722	0.5399780532241069	0.772	0.523	0.48384134651992294	0.40119134443056903	0.2756959517962454	0.23856861434154558	0.25583649397548186	0.3132999852100989	0.4384317854312356	0.3586444197983501	0.016	0.017	0.032	0.016	0.028	0.026	0.051	0.028
"AR"	4	5	42	2009	0.122	0.051	0.051	0.944	0.051	0.944	0.07322144980314349	0.9344978322261861	0.011	0.674	0.011	0.674	-0.055254651521959956	0.6426501830009737	0.8929999999999999	0.663	0.5008447390153153	0.44898471734791784	0.24576020649009922	0.2513011366803728	0.25507599817212634	0.3417009937637061	0.46011064241879623	0.4009254235626884	0.016	0.016	0.032	0.016	0.029	0.027	0.047	0.029
"AR"	4	5	42	2010	0.132	0.052	0.053	0.944	0.053	0.944	0.07757427018867044	0.9344978322261861	0.011	0.787	0.011	0.787	-0.055254651521959956	0.6587268900713211	0.8909999999999999	0.776	0.5015303352837214	0.46346216258911477	0.2468027333437392	0.2513011366803728	0.25507599817212634	0.32325031722915315	0.4593066270226535	0.41122916850915087	0.015	0.017	0.032	0.015	0.03	0.027	0.059	0.03
"AR"	4	5	42	2011	0.259	0.247	0.084	1.025	0.084	1.025	0.02219974693561623	1.1188482508081483	-0.037	0.878	-0.037	0.878	-0.048730317264842275	0.9613901979745479	0.941	0.915	0.7343191919349472	0.6789600665195942	0.30780876824176767	0.27656575741464673	0.4183225560386846	0.3254085557659763	0.6565258827258521	0.5861528355483087	0.018	0.029	0.031	0.018	0.032	0.043	0.049	0.032
"AR"	4	5	42	2012	0.259	0.247	0.08	1.041	0.08	1.041	-0.021331858352712854	1.1343103807307573	-0.037	0.878	-0.037	0.878	-0.048730317264842275	0.9613901979745479	0.961	0.915	0.7763752622231336	0.6789600665195942	0.36138261578582187	0.27656575741464673	0.426734781672328	0.3254085557659763	0.6984132155141336	0.5861528355483087	0.019	0.026	0.031	0.019	0.033	0.043	0.049	0.033
"AR"	4	5	42	2013	0.597	0.832	0.006	1.025	1.025	0.006	-0.053624767111017956	1.1450995512825608	0.046	1.083	1.083	0.046	-0.028953644863481752	1.1262630329864478	1.019	1.037	0.8221712357492732	0.7339651056810353	0.3430170988592592	0.2655123811766084	0.4495409309008249	0.2953065142132729	0.7214170916267334	0.6387163661540897	0.026	0.043	0.031	0.031	0.033	0.045	0.051	0.051
"AR"	4	5	42	2014	0.597	0.878	0.006	1.025	1.025	0.006	-0.053624767111017956	1.1450995512825608	0.051	1.085	1.085	0.051	-0.034374854678137196	1.1244316755519166	1.019	1.034	0.8221712357492732	0.7234407084898705	0.3430170988592592	0.2755464007158355	0.4495409309008249	0.28831763524844567	0.7214170916267334	0.6331443132590023	0.025	0.041	0.033	0.033	0.041	0.042	0.044	0.044
"AR"	4	5	42	2015	0.941	1.002	-0.166	1.122	1.122	-0.166	-0.1728913410965797	1.18905120064973	-0.004	1.127	1.127	-0.004	-0.06773848169716257	1.2006697082543192	1.288	1.131	0.8566219221440231	0.7561676235749936	0.4340958507435909	0.2849971775950249	0.36750091349380276	0.312527862946908	0.7643612637949763	0.6684953329729159	0.034	0.028	0.027	0.027	0.045	0.043	0.044	0.044
"AR"	4	5	42	2016	0.941	1.002	-0.187	1.114	1.114	-0.187	-0.19085289671596012	1.1686716135264117	-0.004	1.127	1.127	-0.004	-0.06773848169716257	1.2006697082543192	1.3010000000000002	1.131	0.8688921532595774	0.7561676235749936	0.426644715190874	0.2849971775950249	0.343730550419022	0.312527862946908	0.7823014949864379	0.6684953329729159	0.036	0.025	0.027	0.027	0.044	0.042	0.042	0.042
"AR"	4	5	42	2017	0.981	1.077	-0.207	1.074	1.074	-0.207	-0.3033654176458068	1.1431388588558768	-0.03	1.136	1.136	-0.03	-0.1111828270990878	1.240643826077285	1.2810000000000001	1.166	0.7688243830293248	0.7604462880638311	0.39116273085453307	0.26892949330526006	0.33146789323377207	0.35160638651539117	0.7101317697379619	0.6835670100964681	0.037	0.023	0.024	0.024	0.048	0.041	0.042	0.042
"AR"	4	5	42	2018	0.984	1.08	-0.207	1.079	1.079	-0.207	-0.3033654176458068	1.147562983531669	-0.03	1.151	1.151	-0.03	-0.1111828270990878	1.2675485581658041	1.286	1.181	0.7732854221105265	0.803515860410593	0.39116273085453307	0.26892949330526006	0.3314333512395088	0.36298849086319057	0.7137439935358606	0.7133240483889036	0.038	0.024	0.025	0.025	0.046	0.04	0.046	0.046
"AR"	4	5	42	2019	0.974	1.083	-0.35	1.064	1.064	-0.35	-0.42579998337251956	1.1180019197492057	-0.101	1.157	1.157	-0.101	-0.11898237801113534	1.2867665434722084	1.4140000000000001	1.258	0.8134474704397825	0.7895590912614504	0.47419820226707643	0.26730543320010003	0.31131221042002066	0.35571949112959866	0.7604875961222933	0.7060009006798512	0.062	0.025	0.026	0.026	0.048	0.041	0.046	0.046
"AR"	4	5	42	2020	0.974	1.083	-0.35	1.064	1.064	-0.35	-0.42579998337251956	1.1180019197492057	-0.101	1.157	1.157	-0.101	-0.11898237801113534	1.2867665434722084	1.4140000000000001	1.258	0.8134474704397825	0.7895590912614504	0.47419820226707643	0.26730543320010003	0.31131221042002066	0.35571949112959866	0.7604875961222933	0.7060009006798512	0.064	0.025	0.025	0.025	0.049	0.041	0.045	0.045
"AZ"	3	4	61	1993																																
"AZ"	3	4	61	1994																																
"AZ"	3	4	61	1995																																
"AZ"	3	4	61	1996	0.436	0.276	-0.87	0.789	0.789	-0.87	-0.9066656695330549	0.7445742175903748	-0.739	0.536	0.536	-0.739	-0.846322273769615	0.5379870806068874	1.659	1.275	1.0143039832891922	0.8962362519721407	0.30949711004290187	0.5867848309116036	0.4167145801001758	0.3195186410179683	0.8870745830763994	0.8015315712972859	0.036	0.037	0.031	0.031	0.059	0.047	0.033	0.033
"AZ"	3	4	61	1997	0.444	0.137	-1.048	0.842	0.842	-1.048	-1.0700859383215457	0.755615571957944	-0.809	0.536	0.536	-0.809	-0.8954590091739904	0.5772230164493867	1.8900000000000001	1.3450000000000002	1.0847765113703587	0.9740652878305657	0.4164259452524725	0.4779982137426769	0.3640519140533663	0.3980780392533937	0.9653993996228112	0.8455704964940116	0.047	0.03	0.028	0.028	0.051	0.039	0.035	0.035
"AZ"	3	4	61	1998	0.44	0.137	-0.986	0.842	0.842	-0.986	-1.0656612049314895	0.755615571957944	-0.774	0.522	0.522	-0.774	-0.8703991425545514	0.569163192267176	1.8279999999999998	1.296	1.0888545115223056	0.9510883054166069	0.4074046752893523	0.46394734381763186	0.3640519140533663	0.3877033432105438	0.9667947338012083	0.8272076099734517	0.051	0.036	0.028	0.028	0.043	0.038	0.032	0.032
"AZ"	3	4	61	1999	0.474	0.012	-0.937	0.836	0.836	-0.937	-0.9858708208149148	0.7619922438237932	-0.688	0.595	0.595	-0.688	-0.7731026188085669	0.5829785133403661	1.7730000000000001	1.283	1.0426550100944874	0.9026229202617565	0.5515739846367386	0.31216833801174815	0.3712568357623259	0.40667224224575965	0.9378080086631553	0.776340761438379	0.044	0.029	0.029	0.029	0.039	0.04	0.036	0.036
"AZ"	3	4	61	2000	0.474	0.012	-0.937	0.836	0.836	-0.937	-0.9858708208149148	0.7619922438237932	-0.688	0.595	0.595	-0.688	-0.7731026188085669	0.5829785133403661	1.7730000000000001	1.283	1.0426550100944874	0.9026229202617565	0.5515739846367386	0.31216833801174815	0.3712568357623259	0.40667224224575965	0.9378080086631553	0.776340761438379	0.045	0.029	0.028	0.028	0.039	0.039	0.035	0.035
"AZ"	3	4	61	2001	0.257	-0.41	-0.882	0.646	0.646	-0.882	-0.8796985064551887	0.6885180744755053	-0.748	0.664	-0.748	0.664	-0.8056026737110642	0.6638195064617537	1.528	1.412	1.0428366260566369	0.954394646107366	0.4605796306522023	0.3140177373539128	0.48541905121798146	0.38492195554181674	0.9070360313765417	0.8219857035193829	0.04	0.029	0.029	0.029	0.041	0.051	0.04	0.041
"AZ"	3	4	61	2002	0.257	-0.204	-0.882	0.646	0.646	-0.882	-0.8796985064551887	0.687463841802456	-0.739	0.664	-0.739	0.664	-0.8088233162810677	0.6417336856985746	1.528	1.403	1.0417430830127279	0.9406432508164683	0.4605796306522023	0.3247655947358441	0.48462235716736546	0.3477007612446854	0.9063383251709174	0.8083620363481926	0.038	0.029	0.03	0.03	0.05	0.038	0.038	0.05
"AZ"	3	4	61	2003	0.377	0.228	-1.376	0.767	0.767	-1.376	-1.3473634673600914	0.7964447307956928	-0.809	0.815	0.815	-0.809	-0.826894330359154	0.7226513895467183	2.143	1.624	1.2942793666889163	1.004196786401306	0.37962611271486174	0.3002912837850546	0.5431482713280361	0.43182030200381893	1.1350100956873417	0.8660979194623987	0.049	0.038	0.038	0.038	0.064	0.038	0.05	0.05
"AZ"	3	4	61	2004	0.463	0.228	-1.376	0.767	0.767	-1.376	-1.3693009672996654	0.7964447307956928	-0.968	0.815	0.815	-0.968	-0.8832752242702919	0.7226513895467183	2.143	1.783	1.2834969222761705	1.0378710493104815	0.37775529891430576	0.3216507552455023	0.5431482713280361	0.43182030200381893	1.1304368789478663	0.8948828922384503	0.05	0.038	0.037	0.037	0.056	0.039	0.049	0.049
"AZ"	3	4	61	2005	0.585	0.57	-1.33	0.892	0.892	-1.33	-1.3241193215436462	0.9464325295188594	-0.987	0.859	0.859	-0.987	-0.9340459186200735	0.92001818554448	2.222	1.846	1.3761419436681304	1.163046075859826	0.37944138599349747	0.3566045061598575	0.5410219929343678	0.46050868304622344	1.2051130811257622	1.012923072454614	0.041	0.029	0.034	0.034	0.051	0.04	0.033	0.033
"AZ"	3	4	61	2006	0.597	0.57	-1.33	0.947	0.947	-1.33	-1.3241193215436462	0.9758115616796298	-1.007	0.888	0.888	-1.007	-1.0486389060939114	0.9482682589156174	2.277	1.895	1.3707674560201242	1.2586977810786184	0.37944138599349747	0.45657594099039706	0.5127542478669938	0.4641658584366852	1.2070400941189914	1.094844526118876	0.041	0.028	0.038	0.038	0.067	0.039	0.035	0.035
"AZ"	3	4	61	2007	0.412	0.438	-1.382	0.947	0.947	-1.382	-1.3419468013344464	0.9689447866740646	-1.286	0.888	0.888	-1.286	-1.2090860205371512	0.9886164539247932	2.3289999999999997	2.174	1.4085789200982621	1.3877227801232428	0.3496158961822517	0.3878027006408519	0.49298724511986713	0.5310014996049849	1.2368456646584003	1.2019571365964112	0.047	0.041	0.044	0.044	0.051	0.036	0.04	0.04
"AZ"	3	4	61	2008	0.412	0.558	-1.469	0.947	0.947	-1.469	-1.3484763290629063	0.9689447866740646	-1.286	0.898	0.898	-1.286	-1.2090860205371512	1.0153975730303668	2.416	2.184	1.4094998217270789	1.3946679521128629	0.34280889701782924	0.3878027006408519	0.49298724511986713	0.5275288313019288	1.2390789042109192	1.2095102892536294	0.044	0.041	0.044	0.044	0.053	0.048	0.038	0.038
"AZ"	3	4	61	2009	0.641	0.582	-1.469	0.947	0.947	-1.469	-1.4098706552088653	1.0277655435120148	-1.341	0.931	0.931	-1.341	-1.3138416049985118	1.066199762235128	2.416	2.2720000000000002	1.406365032924565	1.4449875360020934	0.312626416657495	0.33918522102260856	0.3750628783669473	0.5052275519933145	1.2607751928471536	1.2647739808156222	0.042	0.03	0.036	0.036	0.046	0.036	0.037	0.037
"AZ"	3	4	61	2010	0.654	0.59	-1.469	0.974	0.974	-1.469	-1.4098706552088653	1.0172858844680321	-1.341	0.938	0.938	-1.341	-1.3138416049985118	1.0608018735552858	2.443	2.279	1.3817784798734307	1.3991525156684932	0.312626416657495	0.33918522102260856	0.3652043983483951	0.4759440110739838	1.245083063271478	1.2356286278541029	0.041	0.029	0.032	0.032	0.045	0.04	0.04	0.04
"AZ"	3	4	61	2011	0.795	0.877	-1.506	1.053	1.053	-1.506	-1.5287345176431024	1.0787459597935793	-1.526	1.037	1.037	-1.526	-1.5236049167118844	1.1464444220834236	2.559	2.5629999999999997	1.3965942768126027	1.4258920326922804	0.31959237176557015	0.18118613570474418	0.35918662418409647	0.44816820482981606	1.2863360032090252	1.3024307777445046	0.046	0.029	0.027	0.027	0.06	0.039	0.042	0.042
"AZ"	3	4	61	2012	0.794	0.779	-1.543	1.055	1.055	-1.543	-1.576759062990065	1.084492725272104	-1.526	1.01	1.01	-1.526	-1.5318229768567029	1.1140577322432401	2.598	2.536	1.4659902821416049	1.43779569560299	0.38139981116623145	0.172789406922573	0.35581886384880845	0.4593777317814403	1.3450325406043822	1.3054476307870586	0.051	0.03	0.029	0.029	0.052	0.038	0.039	0.039
"AZ"	3	4	61	2013	0.773	0.641	-1.46	1.165	1.165	-1.46	-1.600507434358779	1.1571155397607638	-1.526	0.982	0.982	-1.526	-1.4272006045934573	1.0551454280197459	2.625	2.508	1.5774109130182132	1.4577038742363215	0.4686973681472187	0.309058117162008	0.3750740929082164	0.388667228899428	1.4230605153367113	1.2992956525590762	0.04	0.032	0.027	0.027	0.053	0.036	0.039	0.039
"AZ"	3	4	61	2014	0.743	0.647	-1.496	1.165	1.165	-1.496	-1.602808296227517	1.1571155397607638	-1.469	1.05	1.05	-1.469	-1.4073510538628444	1.1254100153344235	2.661	2.519	1.5919571700351394	1.5265446366743332	0.44963220792266356	0.4445392524087007	0.3750740929082164	0.4184369484717934	1.4313405862742652	1.3445815403632757	0.044	0.031	0.027	0.027	0.061	0.038	0.039	0.039
"AZ"	3	4	61	2015	0.837	0.772	-1.559	1.151	1.151	-1.559	-1.6564057550342768	1.1601709050112854	-1.469	1.146	1.146	-1.469	-1.4509855832947174	1.2208649278261918	2.71	2.615	1.585756143418561	1.6114505256087166	0.4317692827021353	0.5445682706225993	0.34605567611311827	0.3878881100474673	1.4421962757748066	1.4209639858562042	0.049	0.035	0.025	0.025	0.063	0.039	0.047	0.047
"AZ"	3	4	61	2016	0.773	0.772	-1.595	1.151	1.151	-1.595	-1.668423010831114	1.1601709050112854	-1.469	1.144	1.144	-1.469	-1.515956992410546	1.157097808363469	2.746	2.613	1.6072686968521055	1.592277358968354	0.4167075084060367	0.4823374258380227	0.34605567611311827	0.4487072982081772	1.4560274680061582	1.4092787343495774	0.046	0.038	0.025	0.025	0.054	0.04	0.044	0.044
"AZ"	3	4	61	2017	0.938	0.723	-1.636	1.156	1.156	-1.636	-1.7463853198214696	1.187246217189204	-1.523	1.149	1.149	-1.523	-1.6382567404919957	1.2307333861015368	2.792	2.6719999999999997	1.6505818300884374	1.7290831531825093	0.5290196466236463	0.5614345087248497	0.2876078732564562	0.43193750483937676	1.5087989467077374	1.5245511113177665	0.059	0.034	0.024	0.024	0.059	0.044	0.045	0.045
"AZ"	3	4	61	2018	0.938	0.723	-1.648	1.156	1.156	-1.648	-1.7700474455081212	1.1864848222220503	-1.523	1.116	1.116	-1.523	-1.6382567404919957	1.1902581053036732	2.804	2.6390000000000002	1.6642938012902089	1.7003329691244637	0.5354255344568256	0.5614345087248497	0.2878198722622214	0.4210955779426781	1.5206716768775344	1.503520434121986	0.06	0.033	0.024	0.024	0.059	0.044	0.039	0.039
"AZ"	3	4	61	2019	0.894	0.688	-1.499	1.178	1.178	-1.499	-1.6274693181196007	1.251920869408375	-1.568	1.141	1.141	-1.568	-1.7476741949394996	1.142860363562893	2.677	2.709	1.6820808053803402	1.714296549323104	0.5599243072704349	0.5700104825104038	0.2651166461515115	0.3744768997517694	1.511552990915954	1.5278175835958574	0.058	0.043	0.026	0.026	0.063	0.048	0.034	0.034
"AZ"	3	4	61	2020	0.863	0.688	-1.499	1.18	1.18	-1.499	-1.6274693181196007	1.254537630602391	-1.568	1.141	1.141	-1.568	-1.7476741949394996	1.142860363562893	2.6790000000000003	2.709	1.689772159971574	1.714296549323104	0.5599243072704349	0.5700104825104038	0.2690786290555273	0.3744768997517694	1.5149064621114539	1.5278175835958574	0.062	0.046	0.028	0.028	0.066	0.048	0.035	0.035
"CA"	5	6	71	1993	-0.969	-0.702	-1.336	1.156	-1.336	1.156	-1.3160170304958545	1.1366828942428964	-1.151	0.762	-1.151	0.762	-1.1295726085190807	0.7707451399656738	2.492	1.913	1.4309491869186126	1.2094440006843847	0.38171534355323705	0.42789443817515316	0.41873384612066017	0.5857390881645286	1.2790089611626727	1.0545113586728954	0.052	0.058	0.039	0.052	0.074	0.078	0.05	0.074
"CA"	5	6	71	1994	-0.969	-0.702	-1.336	1.156	-1.336	1.156	-1.3160170304958545	1.1366828942428964	-1.151	0.762	-1.151	0.762	-1.1295726085190807	0.7707451399656738	2.492	1.913	1.4309491869186126	1.2094440006843847	0.38171534355323705	0.42789443817515316	0.41873384612066017	0.5857390881645286	1.2790089611626727	1.0545113586728954	0.053	0.06	0.04	0.053	0.075	0.08	0.053	0.075
"CA"	5	6	71	1995	0.348	-0.734	-1.336	1.124	1.124	-1.336	-1.3792598936239895	1.1039648815561534	-1.193	1.172	-1.193	1.172	-1.2365805122568923	0.9953424253174673	2.46	2.365	1.4467827406560814	1.3805301312356235	0.33579940954917575	0.39897142017261283	0.3819628503309982	0.6438968226313858	1.2834424200187464	1.2102639185346973	0.057	0.069	0.031	0.031	0.074	0.079	0.066	0.074
"CA"	5	6	71	1996	0.348	-0.734	-1.336	1.124	1.124	-1.336	-1.3792598936239895	1.1039648815561534	-1.193	1.172	-1.193	1.172	-1.2365805122568923	0.9953424253174673	2.46	2.365	1.4467827406560814	1.3805301312356235	0.33579940954917575	0.39897142017261283	0.3819628503309982	0.6438968226313858	1.2834424200187464	1.2102639185346973	0.055	0.068	0.031	0.031	0.076	0.077	0.069	0.076
"CA"	5	6	71	1997	-0.846	-0.806	-1.304	1.189	-1.304	1.189	-1.2931237252194758	1.147370625334966	-1.219	1.188	-1.219	1.188	-1.3050929361612214	1.054318982582358	2.4930000000000003	2.407	1.409054989107633	1.432855528226235	0.31262347969049914	0.41463751261057474	0.34409645057782196	0.589418415530164	1.2657681699877261	1.2568769964839581	0.053	0.068	0.035	0.053	0.081	0.073	0.054	0.081
"CA"	5	6	71	1998	-0.846	-0.806	-1.304	1.189	-1.304	1.189	-1.2931237252194758	1.147370625334966	-1.219	1.188	-1.219	1.188	-1.3050929361612214	1.054318982582358	2.4930000000000003	2.407	1.409054989107633	1.432855528226235	0.31262347969049914	0.41463751261057474	0.34409645057782196	0.589418415530164	1.2657681699877261	1.2568769964839581	0.052	0.072	0.036	0.052	0.079	0.073	0.054	0.079
"CA"	5	6	71	1999	-0.947	-1.029	-1.309	1.145	-1.309	1.145	-1.343088511602598	1.1520247720444388	-1.337	1.21	-1.337	1.21	-1.3053715749614883	1.171505423190761	2.4539999999999997	2.5469999999999997	1.4273949773399357	1.3919479246729787	0.38231477177390716	0.3308001899710805	0.3511781764021442	0.4430776897515497	1.2816378472850238	1.263336077529776	0.056	0.059	0.033	0.056	0.069	0.076	0.047	0.069
"CA"	5	6	71	2000	-0.947	-1.029	-1.309	1.145	-1.309	1.145	-1.343088511602598	1.1520247720444388	-1.337	1.21	-1.337	1.21	-1.3053715749614883	1.171505423190761	2.4539999999999997	2.5469999999999997	1.4273949773399357	1.3919479246729787	0.38231477177390716	0.3308001899710805	0.3511781764021442	0.4430776897515497	1.2816378472850238	1.263336077529776	0.058	0.061	0.034	0.058	0.069	0.078	0.048	0.069
"CA"	5	6	71	2001	-1.15	-1.114	-1.494	1.115	-1.494	1.115	-1.4594488448509568	1.0873955326731692	-1.337	1.268	-1.337	1.268	-1.3191094879563263	1.2995470457585956	2.609	2.605	1.4474284615799955	1.4291052359633447	0.46866342642659853	0.32356276246786636	0.276318605024472	0.4266757312847421	1.3024864394655067	1.314475565166182	0.061	0.072	0.032	0.061	0.066	0.072	0.046	0.066
"CA"	5	6	71	2002	-1.15	-1.114	-1.494	1.115	-1.494	1.115	-1.4594488448509568	1.0873955326731692	-1.337	1.268	-1.337	1.268	-1.3191094879563263	1.2995470457585956	2.609	2.605	1.4474284615799955	1.4291052359633447	0.46866342642659853	0.32356276246786636	0.276318605024472	0.4266757312847421	1.3024864394655067	1.314475565166182	0.059	0.068	0.033	0.059	0.065	0.074	0.044	0.065
"CA"	5	6	71	2003	-1.263	-1.114	-1.64	1.089	-1.64	1.089	-1.6048848832866611	1.0853194648321307	-1.443	1.283	-1.443	1.283	-1.359247869882616	1.269492522683078	2.729	2.726	1.5520191228332219	1.442413529202545	0.4834487880327456	0.300912108853641	0.3356461032977554	0.3275056193701283	1.39361838933367	1.3248960418535884	0.065	0.076	0.029	0.065	0.069	0.074	0.046	0.069
"CA"	5	6	71	2004	-1.263	-1.114	-1.64	1.089	-1.64	1.089	-1.6048848832866611	1.0853194648321307	-1.443	1.283	-1.443	1.283	-1.359247869882616	1.269492522683078	2.729	2.726	1.5520191228332219	1.442413529202545	0.4834487880327456	0.300912108853641	0.3356461032977554	0.3275056193701283	1.39361838933367	1.3248960418535884	0.065	0.074	0.029	0.065	0.073	0.075	0.042	0.073
"CA"	5	6	71	2005	-1.236	-1.149	-1.597	1.089	-1.597	1.089	-1.6112834199980748	1.1195083627330462	-1.463	1.226	-1.463	1.226	-1.3990964149253116	1.225486044814556	2.686	2.689	1.5752385412661936	1.4625195224369412	0.4782600387209794	0.31664294972960566	0.3396690100359603	0.32477001133032823	1.411999917389065	1.3340976804112228	0.066	0.075	0.03	0.066	0.074	0.085	0.041	0.074
"CA"	5	6	71	2006	-1.236	-1.149	-1.597	1.089	-1.597	1.089	-1.6112834199980748	1.1195083627330462	-1.463	1.226	-1.463	1.226	-1.3990964149253116	1.225486044814556	2.686	2.689	1.5752385412661936	1.4625195224369412	0.4782600387209794	0.31664294972960566	0.3396690100359603	0.32477001133032823	1.411999917389065	1.3340976804112228	0.066	0.074	0.03	0.066	0.073	0.081	0.041	0.073
"CA"	5	6	71	2007	-1.361	-1.103	-1.651	1.118	-1.651	1.118	-1.6293136793451355	1.1334376108017703	-1.537	1.182	-1.537	1.182	-1.4199585027733388	1.1838988601448126	2.769	2.719	1.5379014468137426	1.467190349763689	0.3879651629509275	0.3902872664059432	0.27653723217487053	0.33034680195371935	1.3996409099458247	1.3276813380101642	0.065	0.071	0.032	0.065	0.08	0.085	0.042	0.08
